VETER15
dlga_start:port_chief2|{s1}
dlga_quastuosa_talk1:quastuosa_serve1|Мне нужно поднять настроение своих людей.
dlga_quastuosa_talk1:quastuosa_serve2a|Моим людям ничего не нужно, а вот мне нужно кое-что.
dlga_quastuosa_talk1:close_window|Мне ничего не нужно. Прощай.
dlga_quastuosa_serve1:quastuosa_serve3a|Войско? Я уже не юная красотка, и даже один клиент меня уже утомляет. Так что мне нужны подружки, чтобы "пошалить" с твоими воинами...^^Это обойдется тебе в 1500 монет. Ах, устроим веселье в медовом зале!?
dlga_quastuosa_serve1:quastuosa_serve3b|Войско? Я уже не юная красотка, и даже один клиент меня уже утомляет. Так что мне нужны подружки, чтобы "пошалить" с твоими воинами...^^Это обойдется тебе в 1700 монет. Ах, устроим веселье в медовом зале!?
dlga_quastuosa_serve3a:quastuosa_pretalk1|Во имя всех богов, женщина, что драгоценная монета... Полагаю, мои люди заслужили это.
dlga_quastuosa_serve3b:quastuosa_pretalk|Во имя всех богов, женщина, что драгоценная монета... Полагаю, мои люди заслужили это.
dlga_quastuosa_serve3a:close_window|Полагаю, ты подаришь нам такие болезни,  чтобы мы загнили как следует! Хорошего дня и прощай!
dlga_quastuosa_serve2a:quastuosa_serve4a|Мило. Я тебе нравлюсь, {reg59?моя леди:милорд}, верно? К счастью, для тебя особая цена - всего 100 монет. В знак нашей "дружбы"...
dlga_quastuosa_serve4a:quastuosa_serve5a|Отлично, прими эти монеты как "дар".
dlga_quastuosa_serve4a:close_window|Нет уж, спасибо. Ты пытаешься обобрать меня, шлюшка.
dlga_quastuosa_serve5a:quastuosa_pretalk1|(Проходит время, тяготы и лишения путешествия, что утомили ваши тело и душу, забываются. На несколько часов, ваши доспехи и меч, страх погибнуть в любой стычке, наказание дождем и ветром, дорожная пыль... Все отступает перед небольшим глотком блаженства. В конце концов, оно заканчивается, как только ваша подружка бесшумно покидает каморку.) 
dlga_start:barber_talk|Аве, {reg59?моя леди:мой лорд}. Что вы хотели?
dlga_barber_pretalk:barber_talk|Я к вашим услугам.
dlga_barber_talk:barber_talk|Я хочу подстричь бороду.
dlga_barber_talk:barber_curel_1|Я хочу подлатать легкие раны.
dlga_barber_curel_1:barber_curel_2|Да, раны есть. Я вылечу вас за {reg1} золота.
dlga_barber_curel_2:barber_curel_3|Держите {reg1} золота. И приступайте.
dlga_barber_curel_2:barber_pretalk|У меня не хватает золота.
dlga_barber_curel_3:close_window|Как скажите, {reg59?миледи:милорд}. Принесите масло и вино!
dlga_barber_talk:barber_cureh_1|Я хочу вылечить тяжелые раны.
dlga_barber_talk:close_window|Ничего. Прощайте.
dlga_barber_cureh_1:barber_cureh_2|Да, раны тяжелые. Я вылечу вас за {reg1} золота.
dlga_barber_cureh_2:barber_cureh_3|Держите {reg1} золота. И приступайте.
dlga_barber_cureh_2:barber_pretalk|У меня не хватает золота.
dlga_barber_cureh_3:close_window|Сделаю все, что в моих силах, {reg59?миледи:милорд}. Несите раскаленное железо и щипцы!
dlga_start:skald_talk|Аве, {reg59?миледи:милорд}. Я придворный певец и сказитель. Я могу декламировать поэмы или слагать песни о вашей чести и доблести.
dlga_start:skald_talk.1|Аве, {reg59?миледи:милорд}. Я придворный певец и сказитель. Я могу декламировать поэмы или слагать песни о вашей чести и доблести.
dlga_skald_pretalk:skald_talk|Мое искусство и мастерство не разочаруют вас, господин. Что еще вам нужно?
dlga_skald_talk:skald_sing|Я хочу, чтобы ты воспевал меня. Мне нужно стать известн{reg59?ой:ым} и знаменит{reg59?ой:ым}.
dlga_skald_sing:skald_sing2|{s2}^^{reg59?Миледи:Милорд}, я создам поэму настолько эпическую, что всем островам станет ведомо величие {playername}!^^Однако, я попрошу у вас небольшую сумму, чтобы, покрыть расходы на вино...(он закашливается) то есть на чернила и... прочие вещи.^Мне нужно всего то 500 монет.
dlga_skald_sing2:skald_pretalk|Возьми деньги. Это ничто для могучего героя.
dlga_skald_sing2:close_window|Нет уж спасибо. За такую цену я и сам сочиню стишки.
dlga_skald_talk:skald_cancion|Можешь ли ты спеть для меня и моих людей?
dlga_skald_talk:close_window|Певец? Песни? Почему бы тебе не зарабатывать хлеб, как все остальные? Прощай.
dlga_skald_cancion:skald_cancion2|Это обойдется вам в 100 монет, я могу спеть...
dlga_skald_cancion2:close_window|--Кантига--
dlga_skald_cancion2:skald_pretalk|Не бери в голову. Я хочу спросить тебя о чем-то другом.
dlga_start:lair_captain|Что я могу сделать для вас, командир?
dlga_lair_captain_pretalk:lair_captain|Что-нибудь еще, командир?
dlga_lair_captain:lair_captain_nothing|Есть еще что-то, что мне нужно знать?
dlga_lair_captain:lair_captain_improve|Капитан, я хочу улучшить это место.
dlga_lair_captain:lair_captain_improve_x1|Капитан, как идут работы?
dlga_lair_captain:lair_captain_improve_torefuge|Капитан, я хочу улучшить убежище.
dlga_lair_captain:lair_captain_add_port_0|Я хочу, чтобы основное место моих кораблей было рядом с убежищем.
dlga_lair_captain_add_port_0:lair_captain_add_port_1|Хорошо, на строительство причала уйдет 1000 золота.
dlga_lair_captain_add_port_0:lair_captain_pretalk|Убежище слишком далеко от берега моря. Мы не можем этого сделать.
dlga_lair_captain_add_port_1:lair_captain_add_port_2|Приступайте. Вот деньги.
dlga_lair_captain_add_port_1:lair_captain_pretalk|Я передумал{reg59?а:}.
dlga_lair_captain_add_port_1:lair_captain_pretalk.1|У меня не хватает золота.
dlga_lair_captain_add_port_2:lair_captain_pretalk|Строительство причала не займет много времени. Вскоре вы сможете оставлять здесь свои корабли.
dlga_lair_captain:lairparty_action|Я хочу даровать 500 золота семьям моих воинов.
dlga_lair_captain:close_window|На этом все.
dlga_lair_captain_improve:lair_captain_improve2|В настоящее время, у нас слабо защищенное убежище, а проще говоря - простой лагерь, вмещающий 50 воинов. ^Предлагаю построить дома для воинов и их семей, которые будут служить здесь.^Медовый зал, чтобы повышать боевой дух наших бойцов.^Тренировочный лагерь, для повышения уровня мастерства.^Чем лучше и больше наше убежище, тем спокойнее в нем.^^Командир, для убежища нам понадобится, ни много ни мало, аж 5000 золота, столько стоит нанять и содержать во время строительства работников.^Кроме того, нам нужны материалы: 5 ед. инструментов и 5 ед. древесины.
dlga_lair_captain_improve2:lair_captain_improve3|Что ж, вперед. Это место нуждается в улучшении. У меня есть все необходимые ресурсы, и деньги.
dlga_lair_captain_improve2:lair_captain_pretalk|Я достану все необходимое, и вернусь позже.
dlga_lair_captain_improve2:lair_captain_pretalk.1|Я подумаю об этом.
dlga_lair_captain_improve3:lair_captain_pretalk|Рабочие приступят к делу прямо сейчас, командир. Работы будут завершены через неделю.
dlga_lair_captain_improve3:lair_captain_pretalk.1|Командир, как бы вам сказать? Вам не хватает золота. Нужно 5000 золота.
dlga_lair_captain_improve_x1:lair_captain_pretalk|Рабочие трудятся не покладая рук, командир.
dlga_lair_captain_nothing:lair_captain_pretalk|Не сейчас.
dlga_lair_captain_improve_torefuge:lair_captain_improve_torefuge2|В настоящее время, у нас хорошее убежище, вмещающее 120 воинов. Предлагаю построить еще дома для воинов и их семей, которые будут служить здесь, конюшни, кузню. А что? Кузнец всегда починит доспехи и оружие. Возведем огромный медовый зал, как полагается для великого лорда. Ну и, про защиту не забудем, сделаем рвы и насыпи. Чем лучше и больше наше убежище, тем спокойнее в нем.^^Командир, на улучшение убежища нам понадобится, ни много ни мало, аж 10000 золота, столько стоит нанять и содержать во время строительства работников. Кроме того, нам нужны материалы: 5 единиц инструментов и 5 единиц древесины.
dlga_lair_captain_improve_torefuge2:lair_captain_improve_torefuge3|Что ж, вперед. Это место нуждается в улучшении. У меня есть все необходимые ресурсы, и деньги.
dlga_lair_captain_improve_torefuge2:lair_captain_pretalk|Я достану все необходимое, и вернусь позже.
dlga_lair_captain_improve_torefuge2:lair_captain_pretalk.1|Я подумаю об этом.
dlga_lair_captain_improve_torefuge3:lair_captain_pretalk|Рабочие приступят к делу прямо сейчас, командир. Работы будут завершены через неделю.
dlga_lair_captain_improve_torefuge3:lair_captain_pretalk.1|Командир, как бы вам сказать? Вам не хватает золота. Нужно 10000 золота.
dlga_lairparty_action:lair_captain_pretalk|Спасибо, {reg59?госпожа:господин}. Это поднимет боевой дух воинов.
dlga_start:dcprisoner_join1|{reg59?Мадам:Сир}, конечно, вы не помните меня. Мое лицо выглядит немного по-другому, когда его не пытают. Я тот, в ком вы усомнились в Доккинге после битвы, Капитан Олафур.
dlga_dcprisoner_join1:dcprisoner_join2|После моего поражения Свен прогнал меня, с тех пор у меня нет лорда, и некому служить. Подрабатывал наемником, но и тут мне не повезло, все заработанное спустил на медовуху и баб, остановить то мои загулы некому. Тогда я решил найти вас, вы – единственный человек, который проявил сострадания ко мне в самые не легкие времена. Готов верно служить вам, если примите меня в отряд.
dlga_dcprisoner_join2:dcprisoner_join3|Ветеранам всегда рады.
dlga_dcprisoner_join2:dcprisoner_join4|Нет, ты точно шпион. Уходи.
dlga_dcprisoner_join3:close_window|Спасибо, я буду самый храбрый и самый верный из ваших людей!
dlga_dcprisoner_join4:close_window|Я понимаю, и принимаю ваш отказ. Вы более меня не увидите.
dlga_start:olvir_dialog|{s2}^^Черт, Олвир Белоголовый, возможно, вы думали, что сможете победить нас? Говорят вы умный человек.
dlga_olvir_dialog:olvir_dialog2|{s2}^^Моя жизнь и моя смерть служат целям моего лорда. Победив, – я расправлюсь с врагом, которого ненавидит мой лорд, погибнув, - вас даже не допустят на Ассамблею, {playername}.
dlga_olvir_dialog2:olvir_dialog31|Что он имеет ввиду, говоря об Ассамблее, Эгиль?
dlga_olvir_dialog2:olvir_dialog32|Мне плевать на вашего лорда. Где ваш брат, Олвир?
dlga_olvir_dialog2:olvir_dialog33|Сигурд создал мне множество проблем. В свое время он заплатит за предательство.
dlga_olvir_dialog31:olvir_dialog33|{s2}^^Вас обвинят в убийстве Олвира на Ассамблее, где потребуют вергельд или кровную месть, а Сигурду надо что? Конечно, ваша смерть. Понятно какой выбор они сделают.
dlga_olvir_dialog32:olvir_dialog33|{s2}^^Не переживайте, он найдет вас. Вы еще пожалеете, что преследовал его и причинили много неприятностей для Сигурда Сына Рагнар. Вы не довольны не теми людьми, {playername}.
dlga_olvir_dialog33:olvir_dialog4|{s2}^^Вы {reg59?дура:дурак}! Я посмеюсь над вами, когда Сигурд прибьет вас, и отправит вас в Вальхаллу. Вы понятия не имеете, кем является Сигурд Змееглазый и на что он способен. Все боятся его, даже его собственные братья... Ну, кроме Ивара Бескостного, тот самый безжалостный из сыновей Рагнара.
dlga_olvir_dialog4:olvir_dialog411|{s2}^^Я умираю... Дайте мне ваш меч, чтобы Боги видели, что я воин и открыли врата в чертоги Одина.
dlga_olvir_dialog411:olvir_dialog41|{playername}, этот человек оскорбил и угрожал вам, пытался убить нас. Он не заслуживает нашей жалости. Вложение меча языческий обряд, не надо им содействовать. Позвольте ему умереть и пусть идет ко всем чертям.
dlga_olvir_dialog41:olvir_dialog51|Эгиль, дайте ему его меч. Пуст отправляется в Вальхаллу.
dlga_olvir_dialog41:olvir_dialog52|Нет, он прав. Вы не заслуживаете Вальхаллы, Олвир. Эгиль, дайте мне его меч.
dlga_olvir_dialog41:olvir_dialog51.1|{s10}
dlga_olvir_dialog51:olvir_dialog7|{s2}^^Пиры, женщины и бесконечные сражения ждут тебя на небесах, Олвир. Вы были хорошим воином, хоть мы и были врагами. Однажды, мы встретимся там, и может будем сражаться бок о бок вовремя Рагнарёка.
dlga_olvir_dialog52:olvir_dialog54|{reg59?Миледи:Сир}, Олвир славно бился, отпустите его в Вальхаллу.
dlga_olvir_dialog54:olvir_dialog55|Пожалуйста...
dlga_olvir_dialog55:olvir_dialog51|Хорошо, Эгиль, дайте ему его меч. Пуст отправляется в Вальхаллу.
dlga_olvir_dialog55:olvir_dialog6|Нет. Эгиль, дай мне его меч, ибо он будет мой. Пусть отправляется в ад.
dlga_olvir_dialog6:olvir_dialog7|{s2}
dlga_olvir_dialog7:olvir_dialog71|{reg59?Миледи:Милорд}, пора в путь. Мы должны пойти, и поговорить с моим отцом, Королем Хориком. Обвинение в убийстве - это очень серьезная вещь, и Сигурд на Ассамблее использует это преимущество в своих интересах по полной.
dlga_olvir_dialog71:close_window|Хватить тратить время, пора.
dlga_start:close_window.59|Мы на страже, чтобы никто не сбежал. Удачи.
dlga_start:close_window.60|Все он ваш! Я уже вдарил ему довольно сильно.
dlga_start:prisionero_interrogation1|Тор, о-о-о, у нас новый гость. Наш друг сильно врезал мне. Посмотрим, сможете ли вы лучше его?
dlga_start:prisionero_interrogation1.1|Как это все скучно. Может у вас есть дела поважнее?
dlga_pretalkdc:prisionero_interrogation1|Ну?
dlga_prisionero_interrogation1:prisionero_interrogation2|Я задам тебе пару вопросов, и если ты ответишь, как надо, то это избавит тебя от страданий.
dlga_prisionero_interrogation1:prisionero_agua|--Вы даете воды пленнику.--
dlga_prisionero_agua:pretalkdc|{s2}
dlga_prisionero_agua2:pretalkdc|{s4}
dlga_prisionero_interrogation1:prisionero_lheridas|--Вы очистили раны пленнику.--
dlga_prisionero_lheridas:prisionero_agua2|{s2}
dlga_prisionero_interrogation1:prisionero_palabrasa|Мы избавим тебя от мучений. Мы не враги и можем поговорить, как люди.
dlga_prisionero_palabrasa:prisionero_agua2|{s2}
dlga_prisionero_interrogation1:prisionero_buenofinal|Сейчас я задам пару вопросов, а ты дашь пару ответов. Все просто.
dlga_prisionero_buenofinal:prisionero_agua2|{s2}
dlga_prisionero_interrogation1:prisionero_golpea|--Вы врезали пленнику по физиономии.--
dlga_prisionero_golpea:pretalkdc|{s2}
dlga_prisionero_interrogation1:prisionero_golpea2|--Вы давите пленнику на рану.--
dlga_prisionero_golpea2:pretalkdc|{s2}
dlga_prisionero_interrogation1:prisionero_golpea3|Теперь, давай поговорим! --Сперва вы давите пленнику на рану, а потом резко бьете кулаком по роже.--
dlga_prisionero_golpea3:pretalkdc|{s2}
dlga_prisionero_interrogation1:prisionero_persuasion1|Никто не придет тебе на помощь, расскажи мне и я помогу тебе вернуться домой. (Убеждение)
dlga_prisionero_persuasion1:pretalkdc|Я в плену, но мой лорд меня не забудет. Свен Бычья Шея не бросает своих людей. Я отвечу только на те вопросы, которые не будут касаться моего хозяина.
dlga_prisionero_interrogation1:prisionero_persuasion2|Я обещаю отпустить тебя и дать тебе 1000 монет, если ответишь на мои вопросы. (Убеждение)
dlga_prisionero_persuasion2:pretalkdc|Вы говорите правду? Мне нравится ваше предложение. Эх, в Вальхаллу пока мне еще рановато. Спрашивайте, я отвечу.
dlga_prisionero_interrogation1:prisionero_golpeado1|Может быть это сделает тебя более разговорчивым. --Хватаете его за яйца, и начинаете сжимать их-- (Мощный удар)
dlga_prisionero_golpeado1:pretalkdc|{s2}
dlga_prisionero_interrogation1:prisionero_golpeado2|Ты предпочитаешь боль? –Берете его руку и начинает ломать пальцы один за другим.-- (Мощный удар)
dlga_prisionero_golpeado2:pretalkdc|{s2}
dlga_prisionero_interrogation1:prisionero_golpeado3|--Вы берете нож и начинаете срезать кожу полосками с руки пленника.-- (Мощный удар)
dlga_prisionero_golpeado3:prisionero_interrogationth|{s2}
dlga_prisionero_interrogation1:prisionero_apoyoth1|Пожалуйста, Тонкрик, вы можете помочь мне получить некоторые ответы на определенные вопросы?
dlga_prisionero_apoyoth1:prisionero_apoyoth2|{s2}^^Послушай, Олафр. Вы напали на нашу деревню и убили наших людей, сделав много жен вдовами, а детей сиротами. Но мы готовы тебя освободить. {playername} ждет ответов от тебя.^У тебя есть выбор: сдохнуть, как собаке, без меча в руке или рассказать, и далее здравствовать на этом свете. Я твой единственный друг здесь, но если ты не скажешь, что они хотят услышать, то я не спасу тебя от рук этих зверей.
dlga_prisionero_apoyoth2:pretalkdc|{s2}
dlga_prisionero_interrogation1:prisionero_interrogation21|Палач, пленник хочет продолжения. Пожалуйста, предоставьте ему это.
dlga_prisionero_interrogation1:close_window|У меня пока нет вопросов.
dlga_prisionero_interrogation21:prisionero_interrogation_torturer|{s2}^^...
dlga_prisionero_interrogation_torturer:prisionero_interrogationth|{s2} ^^Конечно, с удовольствием. Пожалуйста, {playername}, посторонитесь, а то боюсь вас забрызгает кровью. Возвращайтесь, когда посчитаете, что с него хватит мучений.
dlga_prisionero_interrogationth:pretalkdc|{s2}^^Пожалуйста, пожалуйста, хватит этого. Я уверен, что вы сможете получить информацию иным способом.
dlga_prisionero_interrogation2:pretalkdc|Я рассказал вам все, что знаю.
dlga_prisionero_interrogation2:prisionero_interrogation22|{s4}
dlga_prisionero_interrogation22:prisionero_interrogation31|Для чего вы напали на Доккинга?
dlga_prisionero_interrogation22:prisionero_interrogation32|С вами не было Свена. Где это Бычье отродье?
dlga_prisionero_interrogation22:prisionero_interrogation33|Сигурд Змееглазый Сын Рагнара. Он ваш лорд?
dlga_prisionero_interrogation22:prisionero_interrogation34|Расскажи мне о Рагнаре и его сыновьях.
dlga_prisionero_interrogation22:prisionero_interrogation35|Олафр, ты был при нападении на торговый корабль «Воден Рик»?
dlga_prisionero_interrogation22:pretalkdc|Вопросов больше нет.
dlga_prisionero_interrogation31:prisionero_interrogation22|{s5}
dlga_prisionero_interrogation32:prisionero_interrogation22|{s5}
dlga_prisionero_interrogation33:prisionero_interrogation22|{s5}
dlga_prisionero_interrogation34:prisionero_interrogation343|{s2}
dlga_prisionero_interrogation34:prisionero_interrogation22|Я ничего не знаю!
dlga_prisionero_interrogation343:prisionero_interrogation344|{s5}
dlga_prisionero_interrogation344:prisionero_interrogation22|{s5}
dlga_prisionero_interrogation35:prisionero_interrogation4|{s5}
dlga_prisionero_interrogation35:prisionero_interrogation22|Я ничего не скажу!
dlga_prisionero_interrogation4:prisionero_interrogation41|Почему вы напали на корабль? Ведь там были просто торговцы и пару путешественников!
dlga_prisionero_interrogation4:prisionero_interrogation42|Слушай, это очень важно. Кто-нибудь выжил на том корабле после нападения?
dlga_prisionero_interrogation41:prisionero_interrogation4|{s5}
dlga_prisionero_interrogation42:prisionero_interrogation43|{s5}
dlga_prisionero_interrogation43:prisionero_interrogation44|Моя мать была на том корабле.
dlga_prisionero_interrogation43:prisionero_interrogation45|Куда отправили пленных?
dlga_prisionero_interrogation44:prisionero_interrogation43|Мы оставили в живых некоторых мужчин, даже ту сумасшедшую, что несла чепуху. Возможно, ваша мать среди тех пленных.
dlga_prisionero_interrogation45:prisionero_interrogation22th|Свена Бычья Шея взял их с собой. Он собирался оставить их в своем убежище прежде, чем продолжить путешествие на север. Убежище находится в Дании. Оно хорошо охраняется, но я не скажу вам, где это место. Я не предам своих хозяев, так что можете сразу убить меня.
dlga_prisionero_interrogation22th:prisionero_interrogation22th2|{s3}^^Дальше нет смысла пытать его. Есть человек в порту Рибе, который имеет дело с Викингами, покупая их рабов. Он - фриз из Доккинга, а теперь успешный хозяин порта в Рибе. Этот подлый человек продаст любую информацию, которую пожелаете. Когда встретитесь с ним, пожалуйста, не упоминайте мое имя, потому что из-за меня ему пришлось покинуть Доккингу несколько лет назад.
dlga_prisionero_interrogation22th2:prisionero_interrogation22|Мне нечего более добавить.
dlga_start:close_window.61|Жду приказов.
dlga_start:close_window.62|У меня нет времени. Прощайте.
dlga_start:harald_meeting1|Приветствую, капитаны! Я собрал вас, потому что завтра в полдень мы достигнем берегов Нортумбрии. Пора оставить детали миссии и поговорить о проблемах, которые мешают нашему флоту.
dlga_start:sven_comprapr|Смотрите, все здоровые, с хорошими зубами и крепкими мышцами. Женщины добротные, не болеют, но они сестры. Это последние рабы, которые есть у меня, поэтому идут одной партией. Для вас сделаю скидку, они обойдутся вам в 900 золота.
dlga_start:svenlair_1|Кто вы и что вам надо?
dlga_start:revenge_kingmen|Приветствую, {playername}! Ого, здорово Эгиль, друг мой! Мы получили ваше сообщение, и уже здесь. Надеюсь, прибыли мы вовремя.
dlga_start:close_window.63|Боги хранят нас!
dlga_revenge_kingmen:revenge_kingmen2|Конечно, Харальд! Мы все еще ждем людей Сигурда Змееглазого. {reg59?Леди:Мой друг} хочет здесь застать Свена Бычью Шею.
dlga_revenge_kingmen2:revenge_kingmen3|Добро пожаловать, Харальд. Мы благодарны за помощь Короля Хорика.
dlga_revenge_kingmen3:revenge_kingmen4|Нисколько не сомневаюсь. Я и мои люди будут скрыты в стороне, но мы будем готовы вмешаться, если понадобится. Король был предельно ясен, {playername}. Вы не должны быть инициатором конфликта, который приведет к битве, по возможности, постарайтесь её избежать. 
dlga_revenge_kingmen4:revenge_kingmen5|Я не буду {reg59?той:тем}, кто поднимет меч первым, обещаю вам.
dlga_revenge_kingmen4:revenge_kingmen5.1|Свен Бычья Шея причинил мне много зла. Я ничего не обещаю.
dlga_revenge_kingmen5:close_window|Король - это человек, который любит, когда его желания исполнятся. Мы прибыли на ферму, мои люди голодны и хотят пить.
dlga_harald_meeting1:harald_meeting21|Меня эта встреча интересует больше всех. Наконец-то узнаю о судьбе моей матери.
dlga_harald_meeting1:harald_meeting3|(Промолчать)
dlga_harald_meeting21:harald_meeting3|Я думаю, что вас удивит то, что наш гость может знать об этом, но сначала перейдем к актуальному вопросу.
dlga_harald_meeting3:harald_meeting4|В Нортумбрии, наши датские братья, стали сильны. Они контролируют королевство управляя их королем-марионеткой. Были небольшие восстания Англов, но они локализованы и жестоко подавлены. Ничего серьезного. Последняя новость, что Сыновья Рагнара двинулись на юг и заняли место, известное как Снотингахам в Мерсии. Король Мерсии был недоволен, и осадил их там со своей армией, получив поддержку Королем Западных Саксов. Сыны Рагнара в тяжелом положении, наша миссия отправиться в Йорвик и примкнуть к войску, которое собирает Ратбарт Рагнарссон, в поддержку своих братьев. Оттуда мы выдвинемся на юг, чтобы встретить Англов и Саксов. Немного удачи, и мы убьем их королей. Тогда дорога на юг будет открыта для грабежей. Вы вернетесь богатым к своей жене и детям в этом году.
dlga_harald_meeting4:harald_meeting4_1|Я на это надеюсь. Ведь у меня слишком много ртов!
dlga_harald_meeting4_1:harald_meeting4_2|{s2}^^Вы должны были подумать об этом до того, как заводить три жены и двадцать детей!
dlga_harald_meeting4_2:harald_meeting5_1|Я уверен{reg59?а:}, что он имеет еще много ублюдков от своих служанок!
dlga_harald_meeting4_2:harald_meeting5_2|Вопрос достаточно серьезный. Надо знать сколько людей у Мерсии и Западных Саксов?
dlga_harald_meeting4_2:harald_meeting5_3|Звучит заманчиво, Харальд. Отличный план. Мои люди пойдут в первых рядах!
dlga_harald_meeting4_2:harald_meeting5|Я согласен{reg59?а:}.
dlga_harald_meeting5_1:harald_meeting5|{s2}.
dlga_harald_meeting5_2:harald_meeting5|Трудно сказать, вся информация получена от торговцев и странников. Они говорят о тысячах людей. Но имеет ли это значение, Англы и Саксы слабаки, их короли одомашнили своих людей, они правят пахарями и бабами. Ха-ха, можно считать, что мы будем биться с домохозяйками.
dlga_harald_meeting5_3:harald_meeting5_4|{s2}^^Ну, ну. Да, среди нас настоящий подхалим. Кажется, всегда есть кто-то, кто готов опуститься ниже уровня, чтобы добиться расположения хозяина.
dlga_harald_meeting5_4:harald_meeting5|Я терпеть не могу таких людей, {playername}. Теперь давайте перейдем к серьезным делам.
dlga_harald_meeting5:harald_meeting6|{s2}^^Хотя все теперь ясно и цели определены, но кажется Свен Бычья Шея нам решил подбросить снова неожиданных проблем. Капитан Олейф теперь с нами, и у него есть серьезные новости для нас. Вперед к Олейфу!
dlga_harald_meeting6:harald_meeting7|{s2}^^Не буду ходить вокруг да около, скажу, что Свен бычья шея не желает делиться властью с Харальдом Харальдссоном. При первой же возможности он убьет Харальда и возьмет командование полностью на себя. Свен попытается это сделать, как только мы прибудем туда, но я не уверен. Возможно, мое дезертирство из его рядов заставит передумать его.
dlga_harald_meeting7:harald_meeting8|Нужно усилить охрану в пути. А когда мы прибудем, я вызову Свена на поединок смерти. Свен Бычья Шея - сумасшедший, но он - опасный сумасшедший.
dlga_harald_meeting8:harald_meeting8_1|Отличное решение. Вы получите мою полную поддержку, даже если вы решите напасть на его корабль без предупреждения.
dlga_harald_meeting8_1:harald_meeting9|Тогда вы тоже получите мою полную поддержку, Харальд. Свен, очень опасен.
dlga_harald_meeting9:harald_meeting11|Мне пришлось ждать достаточно долго! Что насчет моей матери?
dlga_harald_meeting9:harald_meeting11.1|Я поддержу вас, но что насчет моей матери?
dlga_harald_meeting9:harald_meeting10_3|Мне кажется, что Свен, как командующий флотом, будет лучше.
dlga_harald_meeting10_3:harald_meeting11|Смотрю, вы тоже хотите быть рабом Свена, как и ваша мать. Я презираю вас, мне стыдно за вас. Примите к сведению, на Ассамблее решили, что мы должны быть вместе и поддерживать друг друга во всем. Ха, я поведаю вам то, чего вы еще не знаете.
dlga_harald_meeting11:harald_meeting12|Женщина путешествует со Свеном Бычьей Шеей. Говорят, она его Сейдкона, та, кто впускает в себя дух ворона и говорит от имени Одина. Каждый чтит ее, как женщину, которую коснулись боги. Свен женился на ней в надежде иметь ребенка с кровью богов, но она стара и ее живот сух. Если она ваша мать, я не думаю, что она помнит вас, её проклятье в том, что она не помнит о вчерашнем сначала нового дня.
dlga_harald_meeting12:harald_meeting13|Похоже, что ваша мать теперь служит Свену. Я надеюсь, что вы готовы к такому повороту событий.
dlga_harald_meeting13:harald_meeting13_1|Я...
dlga_harald_meeting13_1:harald_meeting13_2|--Крики и шум заглушают ваш ответ. На совет врывается воин, как пылающий огонь, его глаза наполнены паникой.--
dlga_harald_meeting13_2:harald_meeting13_3|Хэрсир, Харальд, господин! Свен Бычья Шея напал на нас! На нашу часть флота! Да, поможет нам Тор, он застал нас врасплох!
dlga_harald_meeting13_3:close_window|{s3}^^Капитаны, возвращайтесь на корабли со своими воинами. Свен дорого заплатит за это нападение, даже если мы проиграем эту битву. Не забудьте сообщить Ратбарту Рагнарссону об этом предательстве Свена. Удачи. Теперь, в бой!
dlga_start:svenfinal_ld1|{playername}! Мой лорд сообщил о том, что вы прибудете скоро. Свена Бычья Шея взял Редингам и с ним много людей, в основном датчан, давших ему клятву в верности. Они - жестокие, закаленные в битвах воины, так же, как и сам Свен, которого считают легендой. Ой, я бы не хотел оказаться на вашем и ваших людей месте.
dlga_svenfinal_ld1:svenfinal_ld11|Я не боюсь. Настало время расплаты.
dlga_svenfinal_ld1:svenfinal_ld2|Вы знаете, с ними есть женщина?
dlga_svenfinal_ld1:svenfinal_ld3|А разве вы не останетесь с нами?
dlga_svenfinal_ld2:svenfinal_ld11|Вы имеете в виду Сейдкону, она ваша мать, верно? Да, она с ними. Мы видели ее, когда она вместе со Свеном вошли в Редингам. Я не знаю, какая она была раньше, но сейчас она очень костлявая и худая. Я не думаю, что ей еще долго отмерено жить.
dlga_svenfinal_ld3:svenfinal_ld11|Боюсь, что нет. У меня есть другое важное дело. Моя задача была сообщить вам здесь или нет Свен Бычья Шея, когда вы прибудете. Наверно, мой лорд обещал вам помочь. Он никогда не кидает слов на ветер.
dlga_svenfinal_ld11:close_window|Ну, от какого-то я слышал, что вы тоже опасны, как и Свен. Я оставлю полсотни людей, об этом я обещал моему лорду, а значит помощь его. Они - храбрые воины, которым заплатят много золота за помощь вам. Так что сражайтесь. Прощайте, {playername}, и удачи!
dlga_start:close_window.64|У меня нет времени. Прощайте.
dlga_start:close_window.65|У меня нет времени. Прощайте.
dlga_svenlair_1:svenlair_2|Я {playername}. Говорят, вы торгуете пленными.
dlga_svenlair_1:close_window|Я {playername}, но это не важно, глупец, сейчас вы все умрете! 
dlga_svenlair_1:svenlair_3|Доброго дня! Кажется, заплутал{reg59?а:}! Извините, мне пора.
dlga_svenlair_3:close_window|Проваливай, нищета! И более не показывайся здесь, или дорого поплатишься за это!
dlga_svenlair_2:svenlair_21|Еще один торговец рабами? Понимаю. Ну, есть парочка рабов, а может и больше.
dlga_svenlair_21:svenlair_42|Я хочу посмотреть на этих рабов.
